Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715905211509
Timestamp end: 1715906112121

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      332.6   267.8    68.9   125.4   145.2   304.3   396.5   446.2   477.7   506.6   538.5   578.7   647.8  1741.6 12672.1  24585.2    24452
read      334.0   219.4    68.9   125.0   144.8   304.1   395.8   449.5   482.9   515.2   549.3   590.8   683.9  1842.9  7776.0  26818.6    26832
read      333.7   222.5    68.9   124.4   143.8   302.6   392.6   449.9   485.8   519.4   554.5   597.3   686.5  1590.4  7950.7  29751.8    29795
read      339.5   197.0    68.9   123.6   143.1   313.4   395.8   448.0   486.7   528.5   574.0   632.0   744.1  1091.6  5677.4  46262.8    46224
read      348.8   204.8    68.9   131.7   152.4   316.6   397.9   447.2   485.9   532.0   589.4   676.5   838.1  1213.0  6938.2  84770.8    84587
read      350.1   233.2    68.9   129.4   148.7   321.0   408.0   460.2   497.5   539.5   587.8   653.1   789.2  1293.4  8119.6  63491.0    63389
read      340.5   202.5    68.9   126.1   144.9   314.9   395.8   447.0   485.5   527.9   574.2   631.2   744.0  1159.1  7263.4  46932.6    46953
read      344.7   198.6    68.9   132.2   153.1   313.0   392.9   442.0   480.1   525.3   580.7   667.1   828.1  1137.7  5081.1  90521.8    90536
read      331.9   269.1    74.4   148.0   170.7   324.8   379.9   405.3   424.1   444.7   469.1   504.4   593.4  3805.9 12104.8  12476.6    12508
read      333.0   207.7    63.8   120.8   139.7   303.7   387.5   441.6   481.5   521.6   564.3   618.3   734.2  1155.2  8024.0  38495.6    38491
read      340.4   215.9    68.9   131.5   152.0   307.4   387.1   434.2   470.2   514.4   571.2   656.3   825.6  1175.7  7808.2  97881.8    97806
read      336.1   361.5    68.9   147.7   170.5   323.2   375.1   399.7   417.2   435.7   461.9   499.0   628.7  5370.8 14347.6  11857.2    11813
read      334.8   225.5    63.8   122.4   141.2   304.8   387.6   441.5   482.1   522.9   564.9   618.3   731.5  1456.3  8223.4  39671.0    39665
read      337.7   247.7    63.8   124.0   143.0   310.7   391.6   440.6   478.6   520.7   568.8   628.8   743.5  1135.0 10160.1  53467.4    53571
read      349.0   232.8    68.9   129.1   148.1   321.7   407.0   458.0   495.0   536.2   583.7   649.6   792.7  1265.0  9713.9  63357.2    63215
read      342.4   229.8    63.8   127.4   146.9   309.7   391.5   441.2   480.4   526.2   582.5   663.7   817.1  1335.5  8648.4  78539.6    78767
read      323.3   303.7    86.8   155.7   177.9   309.1   347.2   368.0   382.7   399.1   422.6   462.0   629.0  5786.2  9745.0   8688.6     8615
read      341.7   235.8    63.8   126.6   145.6   312.6   396.6   446.8   484.2   526.5   575.5   640.9   788.2  1277.7  9416.8  67745.0    67903
read      341.1   339.3    68.9   135.9   158.2   324.7   397.7   431.5   454.0   477.8   504.1   542.2   629.6  4277.4 15420.4  16230.6    16398
read      338.5   261.9    63.8   124.7   144.0   311.3   392.5   442.2   479.5   521.0   567.6   627.9   747.6  1136.6  9713.3  53370.4    53434
read      339.7   268.7    68.9   123.2   142.6   306.2   391.7   448.8   489.7   530.4   573.3   627.8   741.0  1397.5 10893.3  38194.2    38068
read      330.2   415.0    80.4   153.7   177.1   314.8   355.5   375.5   390.8   406.8   430.0   468.4   619.3  5758.4 17212.0   9105.8     9130
read      337.2   233.5    63.8   123.4   142.2   307.7   391.5   441.4   478.0   521.4   572.4   639.0   792.7  1252.3  8019.4  69163.8    69227

Total QPS = 49314.5 (44383040 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10962611374 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.98%,49.24%,100.00%
