Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715967577041
Timestamp end: 1715968477555

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      330.2   330.2    63.8   114.4   132.4   304.6   366.4   403.8   433.6   468.7   513.2   586.4   941.6  3587.7 12518.6  28736.3    28664
read      348.6   374.5    63.8   119.2   138.6   319.6   389.5   429.8   460.7   498.3   545.3   624.3  1000.5  4082.4 13042.6  38263.8    38289
read      347.7   483.8    63.8   118.7   137.1   293.5   369.4   413.8   445.5   481.8   534.4   683.7  1118.7  4624.7 23758.4  20668.1    20658
read      345.2   607.1    68.9   118.3   137.3   291.0   351.5   386.8   414.3   452.0   512.4   619.7  1457.6  7401.9 31022.3  13857.4    13840
read      383.3   441.9    63.8   126.9   151.4   333.1   411.1   457.0   493.0   539.9   609.5   725.8  1208.9  5857.3 12817.9  93353.9    93419
read      379.9   452.9    63.8   126.2   151.6   332.3   410.3   456.2   492.0   538.8   606.8   721.0  1071.7  5363.0 19174.6  98404.6    98284
read      356.9   293.4    63.8   121.9   142.7   321.1   403.0   450.9   486.0   527.9   583.1   675.8   983.7  2932.8  9384.9  71243.0    71313
read      336.4   250.8    63.8   119.4   139.0   316.3   385.2   424.1   453.6   489.3   534.8   606.1   819.3  2137.7 10071.0  41949.2    42089
read      354.8   385.7    63.8   120.4   140.0   318.8   392.6   434.3   466.9   506.0   555.2   637.3  1243.6  4508.7 12197.5  46504.9    46458
read      337.6   445.4    68.9   114.0   131.6   301.4   368.3   410.9   443.2   481.2   526.8   596.0  1061.3  4775.6 19554.2  30860.6    30755
read      349.3   430.1    63.8   117.6   136.4   310.5   383.2   426.9   461.0   500.9   547.8   623.7  1095.2  5691.4 15736.0  42875.4    42889
read      377.0   507.6    63.8   123.9   147.3   322.4   399.6   446.5   483.1   530.1   595.9   714.9  1223.4  6169.3 23276.9  93487.8    93552
read      352.0   298.2    63.8   121.2   141.5   318.5   399.5   446.9   481.1   522.0   575.6   665.7   927.6  3130.0 10029.2  65725.7    65694
read      345.7   493.9    63.8   115.1   133.3   301.4   369.6   414.3   448.3   487.6   535.9   630.7  1113.9  5647.4 30169.5  29592.9    29574
read      400.1   664.6    63.8   125.3   146.6   332.8   413.6   460.3   496.0   540.3   600.6   720.5  1720.8  7995.7 31028.4  51351.9    51355
read      386.4   492.5    63.8   123.7   145.0   329.2   413.0   461.5   498.2   542.9   603.7   709.3  1682.7  5804.8 16996.0  67308.5    67361
read      486.1  1213.8    68.9   119.6   139.1   326.8   437.4   517.1   570.8   629.7   690.6   796.5  4359.5 19197.3 35407.4  16298.7    16287
read      365.2   384.6    63.8   120.8   143.2   322.7   401.0   446.7   481.4   525.9   589.4   700.0  1053.9  4063.9 12036.0  81473.4    81508
read      384.6   484.7    63.8   123.7   147.8   329.3   407.5   454.9   492.1   540.6   611.5   731.1  1440.7  5875.8 16044.2  87501.7    87619
read      399.3   609.6    63.8   127.0   153.4   339.5   415.5   460.6   496.7   545.1   621.3   745.6  1351.5  8354.0 30175.3  99023.5    99068
read      383.2   449.7    68.9   125.9   147.2   337.8   420.4   466.4   500.7   542.1   596.9   693.0  1369.4  5201.0 14286.0  51377.5    51267
read      437.4  1261.8    68.9   119.0   139.0   306.6   377.3   427.3   463.8   504.7   553.9   641.6  3821.9 24376.0 37353.8  11803.5    11822
read      407.2   590.6    63.8   129.9   156.1   346.2   425.4   470.5   506.8   556.3   633.3   773.8  1460.0  7842.1 30289.5  97423.5    97494
read      389.4   625.3    63.8   124.8   149.9   328.6   402.1   447.3   483.6   533.4   605.8   726.4  1536.6  7721.1 30489.1  97285.3    97350
read      365.2   490.3    68.9   118.8   139.5   322.1   399.2   440.6   470.9   509.0   561.8   653.2  1353.4  5147.2 19197.7  55550.4    55460
read      376.3   455.5    63.8   123.5   146.6   327.0   406.7   454.2   490.1   535.9   601.9   715.3  1126.1  6078.1 15173.3  86101.6    85984
read      341.4   269.4    63.8   119.9   140.8   310.2   388.0   433.0   467.4   509.4   567.8   660.3   863.2  1830.1 10597.1  82056.5    82043
read      350.6   394.2    63.8   118.7   138.1   314.1   388.7   430.9   463.0   501.8   550.1   633.6  1218.9  4085.9 13913.2  52936.4    52873
read      437.3  1161.3    68.9   117.0   136.1   311.4   393.0   449.6   489.1   533.0   586.5   676.0  3787.5 14637.2 35517.1  13913.4    13911
read      355.0   497.3    63.8   119.1   138.4   308.4   382.1   425.2   458.3   498.4   547.8   632.7  1373.2  5385.5 24895.4  49862.6    49984
read      438.8  1360.6    74.4   133.0   155.1   305.1   363.1   397.2   423.2   453.6   492.7   562.4  4295.8 29118.1 37688.1   9296.0     9274
read      347.2   469.5    68.9   114.6   132.3   288.8   363.4   413.3   449.2   489.9   543.7   691.7  1157.6  6013.8 19223.2  27191.0    27187
read      453.2  1049.2    68.9   121.9   141.7   325.1   431.7   502.3   558.3   624.6   692.2   796.1  2778.5 12270.3 36771.2  18731.3    18735
read      403.3   633.9    63.8   124.6   148.2   330.6   408.6   457.2   495.6   546.3   623.6   763.2  1798.5  7864.8 30399.5  86505.7    86505
read      396.6   564.3    63.8   125.6   150.8   333.7   412.1   459.8   498.1   547.3   620.5   742.9  1575.0  8311.9 25219.2  93194.6    93039
read      372.4   479.2    63.8   120.0   141.6   315.8   395.6   442.7   478.8   524.3   584.5   690.7  1608.1  4992.2 18611.7  75986.5    75999
read      329.5   382.8    68.9   114.1   131.3   293.3   360.4   403.0   436.7   474.5   520.3   587.9  1027.6  5070.5 11812.2  32331.6    32324
read      379.9   617.1    63.8   120.0   142.2   315.7   391.9   436.7   472.3   520.7   587.2   699.9  1621.9  7931.4 30191.1  84231.0    84255
read      385.6   554.5    63.8   121.8   143.6   318.2   396.4   443.6   481.0   530.4   598.9   726.8  1750.9  6517.8 23281.7  81821.7    81759
read      344.8   356.8    68.9   117.3   135.8   308.9   384.5   431.3   467.5   508.4   555.9   629.0  1057.4  3776.0 12351.5  37308.4    37291
read      354.8   380.3    63.8   119.5   138.4   315.9   393.5   438.8   473.3   515.3   565.8   647.6  1274.5  3341.6 13659.2  53892.2    53818
read      333.2   408.0    63.8   114.3   131.9   289.8   370.6   423.7   459.4   496.2   537.2   596.1   985.1  4792.3 18708.1  30383.4    30297
read      331.7   285.1    68.9   115.1   133.1   294.4   373.0   425.6   462.4   500.2   542.1   606.9   973.7  3063.1  9682.5  31502.4    31569
read      339.0   302.8    63.8   116.4   134.8   303.8   377.9   426.3   463.1   504.1   550.2   622.3  1064.8  3069.0  8980.2  38949.3    38927
read      442.7  1255.4    74.4   128.9   149.9   313.5   379.3   420.5   449.8   482.9   525.4   598.4  4744.2 26085.7 35471.5  10648.3    10652
read      411.6   597.3    63.8   131.3   156.7   340.7   419.5   467.6   508.1   562.4   640.5   779.1  1747.1  8293.3 28351.2  97860.3    98119
read      348.9   426.5    63.8   117.5   136.2   310.1   386.8   433.0   469.0   511.7   562.6   638.4  1075.3  3601.2 15179.6  48334.4    48176
read      334.2   340.5    68.9   114.9   133.1   302.3   371.3   414.3   447.4   486.9   535.0   609.9   998.9  3113.4 11024.6  35026.6    34929
read      329.6   229.2    63.8   117.7   138.3   305.2   380.6   423.8   455.1   492.8   541.0   619.8   801.3  1147.7  9245.9  69760.5    69735
read      281.4   218.9    63.8   112.8   130.0   266.5   326.2   359.0   381.6   406.3   435.2   475.9   558.4  1682.6  7890.0  20785.3    20753
read      336.8   219.1    59.1   121.3   142.0   308.9   384.7   429.3   463.0   505.1   563.0   656.0   843.4  1291.7  7808.2  84782.0    84642
read      314.7   201.5    63.8   116.1   134.5   296.9   364.5   404.9   436.1   472.1   515.2   572.9   687.4  1014.2  8288.5  42247.6    42333
read      323.2   213.9    63.8   120.4   140.5   302.4   373.6   413.9   443.3   478.4   523.7   590.0   757.1  1063.9  8399.6  61600.9    61587
read      330.1   210.3    63.8   118.1   138.4   304.7   380.3   424.6   458.0   498.5   550.1   633.4   803.3  1143.8  7690.3  78077.4    77998
read      331.1   222.1    63.8   120.4   141.9   302.6   376.7   420.7   454.1   496.1   551.5   639.9   815.6  1316.9  7758.7  97930.5    97625
read      302.6   311.3    63.8   115.1   133.0   280.7   347.6   386.9   413.9   443.0   475.9   523.2   625.7  2093.1 15969.8  23747.7    23781
read      324.7   192.3    59.1   117.4   137.5   303.2   376.7   419.0   450.1   487.3   534.1   604.0   778.6  1101.3  5566.3  66574.6    66723
read      304.8   207.6    63.8   114.1   131.7   288.2   348.3   386.1   414.3   447.2   487.2   543.1   685.3  1482.7  8790.8  30995.5    31016
read      320.9   189.0    63.8   118.4   137.3   303.7   373.4   415.0   445.8   481.9   524.9   584.3   713.1   985.5  6718.5  47510.8    47394
read      337.6   214.9    63.8   121.9   144.3   309.1   383.9   428.6   463.1   505.7   563.7   653.3   836.8  1374.4  7641.8  95399.6    95335
read      258.2   464.1    74.4   133.1   152.1   226.2   256.9   274.2   288.4   306.2   332.8   383.2   594.0  4420.6 23398.4   5286.8     5252
read      335.0   235.1    63.8   121.8   142.4   311.7   387.2   430.2   461.8   499.4   546.6   625.0   799.4  1128.7  8805.9  65689.6    65908
read      287.2   283.5    63.8   116.8   134.1   274.1   331.5   360.6   380.4   401.7   428.5   465.2   548.7  2809.1 11547.2  16859.7    16889
read      318.4   205.7    63.8   117.4   136.0   301.7   368.7   408.2   438.4   473.6   516.6   578.2   713.0  1040.3  7818.1  42793.3    42912
read      332.1   211.1    63.8   119.3   141.7   304.2   378.6   421.8   454.7   496.2   552.1   644.7   827.6  1104.3  7539.0  99881.7    99898
read      298.3   226.9    63.8   113.8   131.1   278.6   341.6   380.7   407.9   439.1   474.2   526.7   648.2  1671.3 10503.5  26418.9    26385
read      291.3   247.3    63.8   113.7   131.2   273.1   334.7   370.6   395.8   424.0   456.9   501.9   599.4  1651.7 12131.8  22555.6    22616

Total QPS = 51588.8 (46429880 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11468180113 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,49.50%,100.00%
