Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715904275311
Timestamp end: 1715905175906

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      343.7   306.1    63.8   121.4   141.3   312.3   394.5   442.0   479.7   521.9   570.7   635.9   805.5  2394.8 12255.7  51319.4    51267
read      358.6   585.4    74.4   139.2   162.1   322.8   376.9   403.4   423.6   447.7   481.2   535.6   880.8  7393.3 27934.6  11819.6    11822
read      410.2   694.0    63.8   133.5   157.4   326.8   403.7   456.3   498.7   551.8   624.6   744.1  1797.5  9361.4 30335.0  97617.2    97494
read      373.7   491.8    68.9   131.1   153.4   317.7   395.3   443.5   482.9   532.3   596.9   700.9  1126.5  6794.3 24629.1  97464.8    97350
read      367.5   467.6    63.8   124.0   143.5   315.8   401.6   452.1   491.3   536.1   588.1   671.1  1396.0  4996.8 19442.0  55388.2    55460
read      394.8   701.8    63.8   130.0   152.1   315.9   395.5   448.0   490.7   542.0   606.6   712.9  1661.4  9996.5 31517.9  86050.2    85984
read      346.4   245.0    63.8   126.5   146.6   312.3   393.4   443.6   483.7   529.5   585.9   670.1   847.4  1907.4  8598.1  82033.8    82043
read      347.3   314.5    63.8   120.4   139.5   306.6   388.8   437.3   476.5   521.5   572.8   642.0  1056.4  3108.4 11229.2  52943.8    52873
read      450.1   917.6    68.9   135.2   158.7   354.1   441.0   494.2   529.0   568.2   623.9   723.1  2737.6  9369.2 35539.2  13942.4    13911
read      364.9   394.3    63.8   122.4   142.0   312.1   395.1   446.9   488.4   535.7   589.1   677.6  1408.8  4802.7 14757.3  50132.4    49984
read      463.0  1388.1    74.4   144.4   169.9   329.5   389.5   424.7   452.0   484.7   522.6   590.0  4858.5 20454.8 42220.3   9237.8     9274
