Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1714932442139
Timestamp end: 1714933342624

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      359.6   423.7   173.5   228.2   248.9   338.6   368.0   383.5   394.3   405.5   425.2   454.6   537.7  8040.4 14613.2   5214.7     5252
read      352.0   179.5   148.8   206.8   219.9   320.1   383.7   420.6   449.7   486.7   534.0   595.0   700.1  1130.0  5662.3  65671.6    65908
read      376.3   278.6   160.7   209.3   222.4   369.7   438.5   466.9   485.7   505.0   531.0   567.3   636.1  2400.8 13207.7  16870.2    16889
read      367.9   194.6   148.8   206.2   219.2   324.9   406.6   459.1   496.2   535.3   577.3   630.6   731.1  1359.5  7840.1  42879.2    42912
read      340.3   153.5   148.8   210.6   224.0   318.4   369.7   398.4   420.4   446.9   482.7   538.6   649.8  1136.6  5860.4  99819.3    99898
read      370.7   213.6   148.8   206.6   219.5   328.1   435.5   478.5   505.1   532.3   562.8   603.4   680.4  1125.7  9575.8  26483.6    26385
read      376.1   234.3   160.7   207.6   220.6   347.7   446.0   482.7   505.2   529.5   556.1   592.5   674.9  1347.3  9028.1  22633.0    22616

Total QPS = 51566.5 (46409824 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11463227022 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,1.99%,100.00%
